Ulasan,Sentiment Score,Sentiment
coba kunjung lawang sewu pagi siang pada sore malam suasana beda sore hari lampu gedung nyala langit cerah sangat bagus saat foto ya lantai atas konon tempat siksa tentara jepang saat foto lihat banyak orbs hasil foto kami spooky eh,-10,negatif
gedung adalah ikon kota semarang tentu sama tugu muda diri kokoh depa renovasi buk umum bekas markas nism maskapai perkeretaapian hindia belanda salah satu tempat wajib kunjung semarang bagai tinggal dokumentasi kembang perkeretaapian indonesia sini salah satu ruang audio lengkap video sumber tahu oh iya sini ada juga lokomotif kereta uap loh,-10,negatif
sangat bagus bangun lingkung dalam nya asri cukup bersih kunjung orkes keroncong perform halaman bawah pohon rindang sangat sangat romantik iya informasi yang saji dalam museum tarik cuma tidak terlalu terang cahaya dalam buat saya kurang semangat baca terang yang tulis benda yang pajang sana,-33,negatif
lawang sewu rupa salah satu landmark kota semarang wajib masuk jadi daftar kunjung para wisatawan kunjung kota semarang bangun tinggal belanda fungsi museum kereta api arsitektur bangun bagus khas bangun bangun tinggal belanda beda jumlah pintu area dapat tiga gedung pisah karakteristik masing masing semua punya pintu banyak,-31,negatif
lawang sewu obyek wisata paling kenal semarang rasa tidak lengkap unjung semarang datang sejarah tempat diri belanda kantor perkeretaapian tempat cocok datang tambah tahu dan lokasi bagus foto,-1,negatif
banget yang sedang libur semarang coba kalau kesini semarang letak di pusat kota banyak banget angkut ke sini tiket masuk akhir rp,-17,negatif
keluarga kunjung waktu lebaran tempat ramai sekali bangun sangat awat sempat jelajah banyak banyak renovasi ada kesan mistis,-24,negatif
sempat mampir gedung museum kalau sedang semarang banyak cerita poto poto sejarah dapat dalam bangun biasa kita tani pandu lokal jelas sejarah bangun lawang sewu tingkat satu dua udara terlalu panas langit langit tinggi banyak jendela angin dapat masuk begitu naik lantai tiga udara asa makin panas pengap hawa agak tidak enak konon kata dahulu lantai tiga sempat jadi tempat siksa tawan perang kalau mau lebih spooky bisa ikut tour telusur ruang bawah tanah di gedung,-47,negatif
gedung lawang sewu sekarang jadi musium gallery sejarah kereta api buah kantor kereta api diri belanda kait stasiun pertama semarang tawang gedung diri dua bangun besar satu bangun utama depan satu bangun tambah belakang bangun gedung depan cerita gedung belakang ini ruang bawah tanah alihfungsikan jepang belum ruang air sistem dingin ruang kuno jadi penjara bawah tanah jepang kuasa indonesia unjung nikmat bagai benda sejarah gedung utama depan mulai masterplan bangun jalur kereta api indonesia buat belanda alat cetak tiket kuno hingga bantal rel kuno pasuk wahana unjung tani pandu tarif jangkau image mistis lawang sewu nyata sedang rang perintah semarang tiada wisata mistis horor dahulu banyak dengar kali pertama kesini nyata sedia wisata mistis pandu pandu jelas sudah sejak tahun lalu tiada wisata mistis malam hari senter tuju salur air bawah tanah gorong gorong bawah tanah jadi bahan obrol mouth to mouth khusus turis lokal jadi rekan rekan kantor masuk gedung utama depan kitar dengar jelas pandu meski rekan rekan tetap gelitik tahu lebih lanjut gedung belakang konon kata seram satu jendela gedung belakang sengaja bolong unjung yang penasaran lihat akses pintu masuk ruang bawah tanah yang kenal lewat acara tv beberapa tahun lalu dan nyata dekat jendela sebut onggok kemenyan ya nyata saja aroma mistis,-109,negatif
tempat tua seram salah satu icon kota semarang letak cukup strategis tengah kota semarang harga tiket masuk murah,-16,negatif
full vintage kesan kuno jaman kolonial sangat asa aura mistis tentu tapi sekarang bangun sudah solek sangat cantik lokasi tepat yang hobi fotografi rekomendasi kunjung,-31,negatif
kunjung pertama gedung tempat sangat bagus masuk ke gedung juga sedia jasa pandu pandu nya kurang bagus tidak jelas seluruh obyek ada tempat,-16,negatif
lawang sewu salah satu bangun sejarah lokasi lawan rakyat semarang lawan jajah salah satu icon kota semarang punya banyak pintu aura mistis,-6,negatif
tani orang pandu sangat baik pak totok nama maaf lupa nama lengkap beliau jelas sejarah lawang sewu sangat baik ramah segan segan tawar bantu ambil photo sayang beberapa bagi tutup kami kesana tidak lihat lengkap waktu baik kunjung sana sore hari yang suka suasana horror bias ikut tour malam hari hari sabtu sore live music keroncong halaman belakang sukses kelola lawang sewu,-16,negatif
kunjung pertama sangat singkat tempat kurang lebih menit semua sangat muas pakai jasa pandu bangun lihat awat bersih semua cerita sejarah saya tahu walaupun jelas sangat cepat informasi pandu kalau lebaran buka umum ruang bawah tanah saya rasa sangat jadi tuju wisata bila kunjung semarang terima kasih,-45,negatif
salah satu ikon kota semarang gedung lawang sewu gedung juluk lawang sewu milik banyak sekali pintu lebih hadir jendela jendela besar tinggi tampak pintu buat gedung makin lihat milik banyak sekali pintu gedung milik persero batas kereta api indonesia pakai kantor kereta api sekarang guna wisata ada museum mini sedikit sejarah kereta api indonesia kota semarang letak gedung samping tentu museum sudah masuk tiket tawar bila unjung gedung lawang sewu itu kelola akan tawar tur jasa guide akan antar ke seluruh bagi gedung lawang sewu masuk lantai atap bangun jika minat ada tur bawah tanah bonus dapat lihat pandang matahari benam latar bekalang tugu muda apabila sempat pergi sore hari terkadang gedung lawang sewu guna beberapa acara tunjuk seni sekadar ekspo pamer,-59,negatif
bangun sejarah sangat indah artistik letak pusat kota semarang rupa kantor perkeretaapian zaman belanda jadi dalam bangun rupa museum jelas sejarah kereta api indonesia bangun lantai buka unjung lantai atas tutup umum unjung tempat siang hari benar sangat jauh kesan angker letak di pusat ramai banyak orang yang penuh tempat,-38,negatif
lawang sewu sekarang jadi salah satu tempat kunjung wisata semarang di renovasi bangun jadi lebih cantik eksotik bagus buat hunting foto ken kesana karena sempat masuk bawah tanah parkir kurang bagus seperti ada tanda yang jelas buat tempat parkir,-38,negatif
kunjung kota semarang rasa cukup kalau lihat lawang sewu lokasi cukup strategis letak ujung jalan pemuda depan tugu muda banyak wisatawan domestik mancanegara kunjung lawang sewu sekitar banyak orang jual lawang sewu masuk bangun tinggal jaman belanda unik,-37,negatif
senang kunjung lawang sewu bangun bersih awat bahkan paling suka toilet cantik lalu cinta kereta api makin semangat tahu fakta lawang sewu dlunya kantor usaha kereta api semarang sama sekali kesan angker unjung pukau langgam art deco guna rancang bangun cukup bayar rp tiket dewasa saya sudah nikmat indah mulai lavatory cantik gedung c fungsi museum hingga gedung a biasa di gedung c simpan banyak benda benda kuno tinggal lawang sewu zaman sementara gedung biasa lebih banyak simpan dokumentasi foto video replika lawang sewu tengah tengah kompleks bagi plaza kereta kereta cukup tarik jadi objek spot foto ada juga lokomotif kereta tepi kompleks banyak guna foto pokok wajib banget ke lawang sewu,-80,negatif
ada kata bisa ungkap kunjung gedung my dream come true gedung lebih indah lebih angker yang bayang keliling sana buat olah ke masa lalu gedung sebut jadi gedung kantor kereta api semua tampak orisinil rusa kotor sana sini buat suasana gedung kenal angker bukan jadi buruk jadi makin seram jangan lewat lorong bawah tanah akan buat alam tak lupa saran buat kelola gedung baik musim hujan lebih perhati ruang bocor wisatawan peleset tentu bersih mohon di jaga banyak area utama got penuh sampah,-86,negatif
unjung tempat jadi makin tahu arti sejarah juang negara mana juang banyak siksa bunuh kejam tempat rupa salah satu saksi sejarah masih akan juang dahulu kita,-13,negatif
geduntb lawang sewu milik banyak sekali nilai historis arsitektural masih asli suasana mistis sejarah campur kunjung khusus kalau ingin tantang berani jam tour keliling gedung penjara bawah tanah yang belum jadi tempat bantai jajah,-8,negatif
di restorasi gedung lawang sewu makin tarik wisata bawah tanah tarik kurang tahu guide cara jelas perlu di baik,11,positif
yeayy lawang sewu tidak asing pasti kesini waktu masa kecil sudah gede haha ngertilah hahanih di lawang sewu benar lawange ono sewu akeh banget ndes objek dalam bagus pemirsahh pohon di tengah bangun bisa foto situ beteduh sebentarr bisa eh jangan mos tinggal ruang bawah tanah wo rem sih harus coba kalian tenang saja pandu kok sedia senter sepatu boot waktu dalam banjir dikit di bawah dulunya di pakai buat penjara satu kotak banyak orang jongkok eh juga yang diri cuma petak saja petak itu kalau tidak salah sampai orang deh duhh kasihan ya juga loh tempat penggal kepalaa haaduuhh terus juga kepo ya coba saja langsung deh biar tahu hihihi,-44,negatif
ajak kesini bentuk wisata hari akhir kunjung kerja paksa ikut saat masuk saya jadi tarik lihat bangun tua masih diri kokoh arsitektur memang sangat tarik ada beberapa area ruang bawah tanah agak horor masuk bayar sayang pugar rapi kalau pasti jadi tempat wisata lebih menaril,-59,negatif
gedung lawang sewu masih awat kelola baik objek wisata sangat tarik wisata malam hari atas pukul malam kita susur gedung gelap malam hanya pandu guide guna lampu senter informasi guide tempat ke depan wisata malam lebih tarik karena serta tour susur terowongan bawah tanah lihat kondisi penjara bawah tanah cahaya gedung bagi luar sangat bagus cocok foto malam hari,-22,negatif
lawang sewu sedikit permak jadi makin cantik lihat luar belum masuk lorong bawah tanah,-12,negatif
gedung bangun tahun sampai sekarang masih jaga baik renovasi sungguh rupa waris budaya harus jaga,-4,negatif
lihat luar gedung sungguh besar banyak pintu kalau perhati lebih detail kualitas bangun sungguh luar biasa tembok yang bangun semen lantai marmer italia beberapa ornamen batu langsung jerman semua kusen pintu pintu kayu jati asli dalam gedung banyak muat informasi penting sejarah transportasi kreta indonesia ada beberapa kreta api asli tinggal jaman belanda tempat cukup bersih rapi nyata sini juga tempat shooting salah satu adegan film ayat ayat cinta tempat buka sampai malam cuma lebih baik lawang sewu sore biar lebih enak foto heheh tiket masuk dewasa ribu harus guna jasa pandu ribu,-12,negatif
pasuk areal lawang sewu serasa jadi bagi sejarah tempo dahulu masuk gerbang belah kanan dapat bangun dalam dapat sumur dalam meter air konon pernah kering cukup butuh seluruh huni gedung lawang sewu gedung milik bangun diri bangun utama bangun museum konsep dingin ruang cukup unik dengan buat ruang bawah tanah digenangii air pada cuaca panas uap air ruang bawah tanah beri suasana dingin ruang atas pada duduk jepang ruang bawah tanah jadi penjara bantai orang orang belanda jadi tawan perang ini buat lawang sewu jadi kes angker objek unik buat gedung jadi tarik buat foto foto,-66,negatif
lawang sewu lebih tertib banding dahulu dahulu pasuk lawang sewu hingga lantai atas pasuk ruang bawa tanah malam hari kini waktu kunjung lawang sewu batas pukul malam halaman lawang sewu sedia taman hias miniatur kereta api wisatawan foto foto sana sayang hanya bisa lihat lihat lantai satu namun buat tahu jara kereta api semarang bisa lihat foto foto yang pamer ruang bagi luar,-30,negatif
gedung cukup cekam suasana lembab dua kali pergi bagi luar pugar cukup rapi suasana mistik tetap nyata utama anak besar indigo yang dapat komunikasi mahluk astral buat cukup keringat dingin,-20,negatif
tempat bagus bersih kualitas kuliner sekitar banyak pilih harga sahabat juga ada yangasal babat langsung sikat alias raja tega bagai cara daerah lumayan tertib banyak rambu ada aparat kurang andal situasi kondisi tentu kalau lewat lebih banyak hati hati banyak simpang simpang,-19,negatif
unjung lawang sewu benar saya kunjung dua wisata tempat wisata sejarah kait kereta api indonesia aspek dari wisata sini adalah uji adrenalin ruang bawah tanah cukup tegang sayang ruang bawah tanah kunjung dua masih renovasi jadi bisa nikmat,-32,negatif
lawang sewu gedung tua tengah kota semarang cantik unik sangat suka konsep gedung khas kolonial belanda asri sangat cantik spot foto kental nila historis lawang sewu sangat asri bersih banyak pohon bunga kamboja kuning hias sudut gedung tambah pesona gedung sayang waktu kesana ruang bawah tanah nya sedang renovasi jadi tutup gagal deh ruang bawah tanah kalau semarang jangan lupa mampir lawang sewu ini ikon kota semarang,-39,negatif
bangun lama belanda disemarang dahulu tahun an pertama kali lihat lawang sewu kes seram bumbu cerita mistis tahun coba uji nyali untuk foto kenang sama teman sama ajak masuk dalam jaga cari spot foto saat masuk dalam lihat tangga utama yang penuh debu merinding bulu kuduk saat coba foto dalam cahaya kurang hasil kurang muas akhir ajak keliling cari spot luar saat waktu jelang magrib jaga mewanti tidak larut malam jam keluar tinggal lawang sewu jalan cepat karena waktu agak gelap sekarang lawang sewu ubah total kesan mistis hilang cahaya terang walapun cerita mistis tetap cara seluruh lawang sewu layak kunjung walaupun punya cerita mistis lawang sewu milik nilai sejarah tinggi,-50,negatif
tempat kunjung lebih kali kunjung siang hari bisa lihat ruang paling atas penuh kelelawar bisa keliling semua tempat konon penjara bawah tanah tinggal belanda satu tempat pernah masuk adalah bawah tanah isi air meski sewa sepatu selalu rasa takut kalau lewat ruang kunjung malam hari siap lampu senter memang tidak terang jujur rasa takut tempat pernah jadi salah satu tempat uji nyali salah satu stasiun tv nama lawang sewu arti ribu pintu saya belum pernah hitung banyak pintu anggap ribu tinggal benar takjub pada masa nya manusia sudah bisa bangun gedung megah megah saya begitu banyak ruang guna pintu putar udara luar area gedung ada satu lokomotif tua pajang anak saya tidak pernah lewat kunjung lawang sewu karena senang asa atas loko tua sebut meski tidak pernah mau masuk ikut tur dalam,-105,negatif
gedung unik banyak pintu nama sudah sewu ribu banyak benda sejarah kereta api ada banyak informasi sejarah sini bangga jadi warga negara indonesia banyak sejarah budaya,0,negatif
beda suasana malam hari pagi hari ada kesan mistis angker bangun bahkan nampak sahabat cerah pagi hari ini bangun nampak rapi awat pada pagi hari kunjung bangun megah nuansa kolonial biasa,-19,negatif
pertama kali kesana bingung gedung lawang sewu konon horror nyata letak pusat kota semarang pas masuk nyata dalam sangat asa bau gedung tua nya hubung kesana siang hari semua nya keliling saya tidak emenemukan hal mistis buat belum pernah kesini wajib sih kesini sih,-40,negatif
tahu tentang lawang sewu saya datang sudah mepet waktu mau tutup saya antar pandu bayar rp ribu karcis masuk ribu keliling kira jam an cuma tidak semua lagi renovasi kesan magis nya sudah kurang lantai yang atas yang kayu yang cukup tarik saya nyata lawang pintu tidak tuh,-24,negatif
walalupun lebih kenal suasana mistis benar bangun sendiri lawang sewu sangat bagus bangun belanda sejuk penuh detail utama set stained glass nya,6,positif
tinggal sejarah syarat kisah kisah jajah belanda banyak bilang kalau masuk sini penuh nuansa mistis gedung baru direnov persero batas kai lebih awat lihat sangat rapi kesini nyali cukup besar coba turun basement coba alat penggal kepala masa jajah yang kuat cerita sadis mistis foto gedung,-28,negatif
gedung nya sangat awat bersih tourguide nya pakai ala ter belanda masuk sna wajib coba masuk dalam bunker bawah tanah nya biaya tiket masuk bunker besar rp pinjam sepatu boots kesan angker bikin bulu kuduk merinding akan di di dalam coba sendiri,-8,negatif
sore gedung sejarah lumayan adem indah gedung bawa pikir sedang asa zaman belanda dengar cerita penjara bawah tanah ingat betapa kejam jajah,4,positif
beberapa tahun lalu sama keluarga kunjung lawang sewu saat masih asa kesan mistis bulan april saat ulang lawang sewu beberapa ruang pugar pakai acara acara nikah lain suasana sudah ramai tidak lagi kesan mistis gedung padahal anak anak waktu kunjung dahulu sangat kes mistis mungkin anda niat ke gedung dan rasa suasana mistis datang di malam hari,-37,negatif
banyak ubah gedung dalam beberapa tahun akhir renovasi cocok lihat spot foto bila kunjung semarang memang gedung lihat megah olah baik aspek fotografis lokasi strategis sudut tugumuda yang sulit akses parkir mobil kunjung saat libur lebih memory is priceless,-14,negatif
tiba semarang malam hari lanjut jalan bisnis jepara beberapa kali semarang belum sempat mampir lawang sewu akhir rekan putus unjung lawang sewu malam sebut memang nekat sih hahaha tani orang guide sangat informatif alam nekat datang gedung bekas stasiun kereta juga rupa gedung bekas tempat bantai tempat pertama kali kunjung toilet belah kanan gedung walaupun bangun sejak zaman belanda kondisi toilet sebut bagus naik lantai atas tempat sangat seram saya adalah ruang dansa dengar nama sudah seram untung lama lawang sewu semua nya normal dan saya temu hal aneh bila unjung lawang sewu saran unjung nya malam hari adrenaline lebih pacu p,-85,negatif
nama lawang sewu jadi banyak lawang pintu jendela apa benar jumlah ribu hehehe gedung kenal angker waktu masuk gedung memang lihat besar kosong beberapa wisatawan coba masuk dalam gedung bagi bawah pandu wisata gedung bagi bawah siksa jaman jajah jepang suasana gedung sejuk banyak agin walaupun tidak ada ac asa sejuk,-17,negatif
lawang sewu sangat kenal kesan mistis kunjung malam hari sewa orang tour guide rp anda tahu sejarah lawang sewu,-5,negatif
kurang afdol kalau semarang lawang sewu syukur belanda bangun kokoh baik laku bagai lini pasti bawa kamera banyak spot tarik potret masuk narsis lawang sewu bangun tarik kalau ada pandu wisata jadi pandu wajib banget unjung lawang sewu siang hari jelajah lantai atas gorong gorong drainase bawah tanah drainase paling seru gelap penuh air kalau musim hujan saran takut derita fobia gelap fobia ruang sempit yang tidak asyik lawang sewu tempat parkir mobil mobil parkir jalan kecil samping gedung pr jalan ke pintu masuk lawang sewu itu toilet tidak asyik kotor becek eyuh,-64,negatif
siang kota semarang suasana ramai hilir mudik kendara lintas gedung lawang sewu diri kokoh sama gadis jalan pasuk tiap pintu pintu tiap ruang dapat gambar gambar jalan sejarah tahun telah lalu kami masuk di ruang bawah tanah pengap,-30,negatif
kesana senja gedung indah sekali pandang indah meski gelap masih renovasi lihat indah bangun pada malam hari cahaya lampu makin tambah indah suasana romantis luar gedung dalam gedungaura dingin gedung lama nilai mistis asa ini makin tambah nilai tambah uji andrenalin apalagi kalau pergi orang diri,3,positif
kota semarang kenal gedung lawang sewu benar rupa stasiun kereta api jaman belanda bangun sebut sekarang jadi salah satu obyek wisata kota semarang tempo dahulu bangun dulunya angker sekarang lihat awat megah indah tempat foto selfie di bangun sebut rupa pusat oleh khas semarang,-3,negatif
sedang renovasi unjung bebas liar bawah scafolding cukup bahaya parkir kendara seperti masuk prioritas kelola tempat semua unjung parkir gang sempit belah gedung dari sisi aman dukung juga nyaman banyak bak sampah kalau hujan,-46,negatif
keliling tani orang pandu bayar rp ribu serasa anak sekolah yang ajar sejarah buntut pandu manggut dengar sekal foto spot yang atur sama pandu pandu sekaligus tukang foto gratis haha tarik sekali cerita sejarah mistis nya anak kecil sangat senang oh iya datang siang hari bukan sore atau malam,3,positif
salah satu bangun sejarah tinggal belanda kota semarang kenal angker masuk salah satu bangun angker dunia,3,positif
awal tidak niat unjung lawang sewu malam hari karena urus bisnis baru selesai sore tidak waktu akhir datang malam hari nyata nikmat misterius lawang sewu memang cocok malam hari buat alam nekat datang gedung bekas stasiun kereta apa juga jadi tempat bantai banyak warga belanda untung dapat guide sangat informatif juga misterius haha jadi makin bikin wisata kali penuh penuh dag dig dug beberapa tempat mas guide sengaja mati senter bayang gelap gulita ruang ruang lawang sewu untung ada teman bisa pegang cubit cubit kurang takut memang tidak elak bangun ini simpan aura aneh sangat misterius juga sempat soba ruang bawah tanah baru mulai turun tangga sudah bikin jantung deg deg an sisanyaa coba sendiri,-89,negatif
gedung lawang sewu terjemah bebas gedung pintu ribu buah gedung bangun kuno pada awal jadi kantor era jajah belanda maupun jepang kenal angker saat jajah jepang sempat jadi tempat tahan perlu nyali besar bila saksi isi gedung di malam hari,-24,negatif
bangun sejarah semarang depan perlu rawat lebih baik mudah capai asa pusat kota kenal sayang waktu kunjung dalam awat cat tembok jelek,1,positif
lawang sewu dikatan landmarknya kota semarang asa pusat kota sulit capa itu tidak jauh lawang sewu dapat pusat semarang jadi sekali wisata belanja oleh oleh deh,-16,negatif
semarang april awal rasa penasaran gedung tua megah dapat jalan pemuda komplek tugu muda semarang jawa tengah indonesia asal serita cerita rakyat gembor gembor betapa horor nya gedung malam tampak tua kuno memang bawa hawa mistis siapa pasuk gedung saat malam hari balik cerita cerita mistis masyarakat tampak tampak sosok misterius gedung lawang sewu nyata gedung kuno umur ratus tahun simpan sejarah tahu nah jalan malam teman teman coba muas rasa tahu kurang lebih pukul saya teman teman berangkat kos sekar gunungpati semarang kuliah unnes kira kira butuh waktu menit sampai lawang sewu sampa sana beberapa administrasi biaya di harus keluar bayar parkir kendara rp tiket masuk maaf lupa nominal lebih rp per orang saran banget guna jasa guide pandu dapat cerita fakta mitos gedung kuno saat masuk gedung memang asa brrr dinginn banget pas berangkat malam sempat hujan jadi hee duingin rek dyap memang hawa mistis langsung masuk pikir pasuk gedung memang milik banyak pintu heran gedung nama lawang sewu dalam bahasa indonesia diartika pintu ribu apa sampai guide bahwasanya lawang sewu dulunya buah gedung bangun belanda fungsi kantor kereta api pertama jawa tengah mula gedung kantor pusat usaha kereta api trem jajah belanda nederlandsch indishe spoorweg naatschappij nis gedung tiga lantai gaya art deco karya arsitek belanda nama prof jacob f klinkhamer bj queendag sumber seputarsemarang com tinggal belanda gedung ambil alih jepang jadi markas tentara jepang nah situ dapat mulai cerita seram mulai tempat biasa guna jepang penjara siksa tahan tentara indonesia pada ruang bawah tanah sumber cerita guide rasa bayang situasi saat merinding jadi sempat tunjuk ruang bawah tanah karena baru hujan jadi ruang bawah tanah genang air bisa ikut jelajah ruang bawah tanah lanjut tunjuk tempat tempat tarik lain tempat pernah guna syuting film ayat ayat cinta hm siapa sih tidak tahu film akhitnya kami tarik untuk foto sana film ayat ayat cinta banyak film buat gedung lawang sewu utama film film horor tahu desas desus cerita horor kembang masyarakat semua benar cerita cerita horor bangun sendiri skenario cerita film buat sayang cerita cerita horor banyak kembang masyarakat justru lebih booming ketimbang sejarah gedung lawang sewu sebut jadi milik image gedung tua horor jadi jalan malam gedung lawang sewu cerita bangun masyarakat ada sejarah harus kita tahu dan kita jaga misteri biar gedung itu jadi saksi bisu atas apa yang telah jadi dalam gedung sebut semua hal itu nikmat indah arsitektur kuno cukup lihat lihat ambil foto cukup hm banyak di enjoy it nah traveler kita juga harus bisa lihat dari banyak sudut pandang tidak hanya dari cerita yang kembang masyarakat kita juga harus tahu nilai nilai sejarah yang kandung dalam,-482,negatif
sangat bagus wisata malam sangat spooky sebal harus bayar untuk guide baik sih tiket tambah guide ya,-20,negatif
lawang sewu ribu pintu gedung arsitektur lama sudah jadi tempat wisata tiket masuk rp gedung tua identik cerita mistis,-16,negatif
matahari hangat rayap kulit tangan wajah rombong wisata ikut pasuk latar gedung lawang sewu sisi kanan gedung diri gagah lokomotif kereta api masih awat sejak masa jajah belanda gedung lawang sewu letak sisi timur tugu muda semarang sudut jalan pandanaran jalan pemuda gedung bangun kuno tinggal jaman belanda bangun tahun mula gedung rupa kantor pusat usaha kereta api trem jajah belanda nederlandsch indishe spoorweg naatschappij nis gedung lantai gaya art deco gaya arsitek belanda sebut lawang sewu bukan milik lawang pintu banyak ribu selain pintu banyak jendela tinggi lebar masyarakat sering anggap pintu tinggi hampir sama tinggi lebar daur pintu bangun gedung milik sayap bentang bagi kanan kiri saya pasuk bangun utama saya dapat tangga tuju lantai kaca besar gambar wanita muda belanda buat gelas eksotik banget aura asa hampir seluruh bangun adaptasi gaya arsitektur belanda tengah dapat taman lumayan luas ada pohon besar latar belakang bangun panjang kiri kanan lantai basmant gedung dapat ruang dahulu guna tempat sekap tahan bawah tanah konon sering jadi hal ganjil bagi unjung yang milik indera enam rasa bahkan sekali kali lihat jadi jadi yang tidak kasat mata lawang sewu di buka pukul wib besar tiket dewasan rp anak anak tahun rp untuk ajar rp kunjung di semarang jangan lewat gedung lawang sewu,-95,negatif
kereta api hitam jadi tanda gedung begitu masuk asa nuansa mistis mulai pohon besar nya rimbun keliling bunga kemboja warna warni indah megah mistis lang dalam bisa ikut sejarah kereta api sekaligus sejarah jajah indonesia patut harga jasa pahlawan jadi indonesia hebat,-20,negatif
gedung lawang sewu benar sangat indah kokoh sayang awat lebih kenal kesan angker padahal saya sana kesan angker tersbut begitu lihat,-4,negatif
lawang sewu rupa salah satu icon kota semarang jadi wajib singgah anda kunjung kota lumpia letak sangat strategis mudah jangkau bangun lawang sewu jadi saksi sejarah jalan bangsa indonesia era jajah meski cukup tua fisik bangun kokoh lawang sewu kenal angker beberapa kali tempat jadi lokasi syuting acara misteri tayang televisi,-23,negatif
salah satu atraksi utama semarang rekomendasi lawang sewu gedung nya cukup kagum size nya besar cerita nya penuh mistis paling tarik kaca mozaic warna warni area tengah bangun sangat indah,-35,negatif
gedung lawang sewu rupa salah satu tinggal sejarah bangun sisa jaman jajah dahulu masih pelihara sekarang walaupun merinding bisa jelajah turun bawah tempat penjara diri jongkok,-18,negatif
pernah fungsi stasiun kereta api gedung kantor tempat pamer lain jumlah pintu sangat banyak dengan arsitektur belanda kokoh wibawa jadi lawang sewu gedung angker penuh misteri,-34,negatif
lebih tarik kita unjung lawang sewu malam hari konon bangun sejarah sangat horor sarat mistis,-13,negatif
salah satu tempat sejarah kota semarang letak strategis daerah tugu muda saran say datang malam hari jangan lupa coba masuk dalam bungker bawah tanah salam hangat,-12,negatif
kunjung dua lawang sewu banyak ubah akhir datang kesana walaupun sedang laku renovasi beberapa bagi gedung masih nikmat baik ada pandu wisata yang jelas baik tiap bagi gedung apa yang dapat dalam senang sekali lumayan koleksi foto tambah,-40,negatif
sangat kagum objek wisata sejarah satu bangun besar ribu pintu banyak diri kokok tengah tengah kota semarang kemarin saya kunjung sedang pugar beberapa gedung sangat bagus banyak oranamen masih orisinil asli dalam dapat banyak informasi sejarah adab indonesia antara bangun rel kereta api namun sayang sekali wisata bawah tanah kata tegang sedang tutup sedang pugar tidak apa penting depan lawang sewu makin banyak unjung jadi objek wisata tuju utama jawa tengah khusus semarang,-38,negatif
gedung lawang sewu semarang jalan pemuda sangat penuh sejarah bangun tua tetap cantik walaupun makan usia sisi mistis sering tayang televisi apabila malam minggu gedung lawang sewu tambah cantik lampu hias gedung tua malam minggu selalu penuh unjung walsupun uang masuk murah puluh ribu per kenjungan per orang,-16,negatif
gedung yang asa tengah kota penuh cerita misteri luar lihat cantik apa malam hari cahaya lampu yang indah tambah nuansa eksotik gedung dapat lubang bawah tanah lubang di jadi tempat penjara bunuh pada jaman jajah susur lubang bawah tanah di harus guna guide tidak sesat asa sana panjang jalan nuansa angker nya makin asa buat yang mau ujinyali di coba,-24,negatif
gedung museum sudah ckp tua kenal masyarakat indonesia khusus yang bau dunia lebih ruang bawah tanah nya yang asa lembab gelap layak kunjung wisatawan kota semarang khusus tualang magic,-20,negatif
kunjung sama teman teman tahun jam jam tutup pukul jadi tidak sempat masuk area bawah biasa pakai tempat uji nyali tunggu teman teman keliling beberapa teman tunggu pintu luar tiba tiba kejut dengan suara ria orang sangat keras sekitar halaman nyata unjung sedang duduk salah satu pohon tidak tahu bersemedi apa timpa patah dahan pohon cukup besar padahal saat ada angin hujan lihat itu kami segera gegas keluar wilayah bulu kuduk langsung diri tidak ke ruang bawah tanah ternayat alami hal ganjil lawang sewu,-102,negatif
lawang sewu rupa museum perkeretaapian bangun lihat jelas gaya kolonial dalam banyak dapat koleksi koleksi kait dunia perkeretaapian indonesia banyak cerita mistis edar kait lorong bawah tanah dapat gedung sebut lorong sebut tutup ini unjung umum,-23,negatif
gedung indah luar dalam unjung banyak saji ruang kosong sayang sekali padahal optimal misal isi koleksi foto foto sejarah kereta api transportasi indonesia dapat lebih manfaat sarana rekreasi sejarah,5,positif
bisa saksi indah dalam mobil selalu hujan malam hari rencana ambil foto malam hari jadi batal,-12,negatif
sekarang tempat sudah tidak rem kata orang telah rombak tempat sekarang lebih tunjuk sisi history perkeretapian indonesia khusus pulau jawa salah satu tempat patut kunjung anda maniak kereta api,-31,negatif
komplek awat rapi bersih suasana pandang bagus wajib kesini ke semarang datang pagi pagi masih dapat slot parkir mobil sekitar gedung,7,positif
posisi nya sangat strategis bangun tempo dahulu cukup tarik wisatawan bangun cukup awat baik tempat dapat jadi tempat pamer barang seni,-25,negatif
ini situs saya tunggu sejak pertama rencana semarang buah gedung saksi sejarah nama negara lawang sewu sana bakal ajak keliling guide telah sedia pihak lawang sewu ada guide tentu kunjung lebih sifat edukatif banyak point sejarah bisa dapat bukan melulu horror nya pasti ke sini sedang libur semarang,-32,negatif
waktu bisa putar tahun dahulu kita semua mau ada budak negara moga semua history s kita semua punya indonesia tetap jaga tidak ada yang ubah sama sekali ada era baru tahun merdeka indonesia,-18,negatif
